2022-01-03 23:35:27,economy,머니투데이,속보뉴욕증시 상승출발...나스닥 0.8%↑,,뉴욕증시가 상승 출발했다. 3일 현지시간 오전 9시34분 현재 다우지수와 S P500지수는 각각 0.30% 0.47% 상승 중이다. 나스닥지수는 0.83% 상승하고 있다.,https://n.news.naver.com/mnews/article/008/0004691488?sid=101
2022-01-03 23:22:17,economy,KBS,대한유화 협력업체 안전보건장려금 7억 원 전달,,KBS 울산 대한유화가 울산공장 본관에서 사내협력업체 8개 회사 339명에게 근로자 안전·보건 지원과 ESG 경영을 위한 안전보건장려금 7억 2천 9백만 원을 전달했습니다. 대한유화는 이번에 전달한 안전보건장려금을 사내협력업체 직원의 행복증진과 코로나19로 어려움을 겪는 지역 상권에 보탬이 되고자 마련했다고 밝혔습니다.,https://n.news.naver.com/mnews/article/056/0011188002?sid=101
2022-01-03 23:05:52,economy,KBS,현대차 노조 “정년 연장하고 정규직 충원해야”,,KBS 울산 현대자동차 노동조합이 정년퇴직자 증가 속도가 자동차 산업 변화 속도를 훨씬 앞지른다 며 정규직 충원이 필요하다 고 주장했습니다. 현대차 노조는 보도자료를 내고 당장 정규직을 충원하지 않으면 매년 1개 공장에 해당하는 인원이 정년 퇴직으로 사라지거나 불안정 고용 형태로 변할 것이라며 자동차 산업 전환기 사측의 인력 구조조정을 막아내고 정년 연장과 정규직 충원을 요구할 것이다 고 강조했습니다.,https://n.news.naver.com/mnews/article/056/0011188005?sid=101
2022-01-03 22:39:51,economy,뉴시스,중국 주식시장 시총 20% 늘어 12.7조달러…해외상장 주식은 급락,,AP 뉴시스 2021년 11월 홍콩 주식시장 앞 시세전광판 서울 뉴시스 김재영 기자 미국에 이어 상장 주식 시가총액 규모가 미국에 이어 세계 2위인 중국 증시의 시총이 지난해 크게 증가했다고 3일 월스트리트저널 지가 데이터분석 기업을 인용해 전했다. 현재 중국의 양대 주식시장인 상하이와 선전에 상장된 기업들의 시가총액 규모는 지난해 말 기준으로 12조7000억 달러 1경5000조원 에 달하는 것으로 파악되었다. 주가지수 변동이 아닌 상장 기업들의 연말 시가총액을 단순 비교한 것으로 중국 국내 증시의 시총은 1년 새 20% 2조1000억 달러가 늘어난 것이다. 이는 미국 주요 주식시장의 시총 증가율 23%와 비슷하다고 저널 지는 말했다. 미국 주식시장의 시총액은 지난해 호황에 50조 달러를 훌쩍 넘어 세계 전체의 65%를 차지하고 있다. 중국 국내 주식시장 시총이 이렇게 증가한 데는 핵심 주가지수인 상하이 종합지수가 연 4.8% 상승하고 또 상당수 기업들이 새로 공개되어 상장된 까닭이다. 이와 대조적으로 미국과 홍콩에 상장되었던 중국 기업들의 주가는 크게 떨어져 시총 규모가 대폭 하락을 면치 못했다. 중국 당국이 해외 상장 기업을 타깃으로 데이터 보안 조사 등 규제를 크게 강화하면서 투자 매력이 급감한 탓이다. 미국에 상장된 중국 기업 시총이 지난해 총 7580억 달러 42%나 폭락했다고 한다. 중국 정부는 신진 기술 및 제조업에 초점을 맞춰 우대하고 외국 증시에 상장된 전자상 부동산 및 과외 교육업 등 소비자 인터넷 부문은 이제 덜 중시하겠다는 태도를 확실한 것이다. 이에 전자상 알리바바 주가는 거의 반토막이 났다.,https://n.news.naver.com/mnews/article/003/0010925034?sid=101
2022-01-03 22:22:00,economy,뉴시스,신년사바꿔야 산다 삼성전자 시무식…이재용은 불참종합,,기사내용 요약 선두 사업 추격 심화 후발 사업 도약 지체 과감하게 버리고 민첩한 문화로 바꿔가야 가치있는 고객경험으로 사업품격 높이자 삼성전자 2022년 시무식이 3일 경기도 수원에 있는 삼성전자 디지털시티에서 열렸다. 사진 삼성전자 제공 재판매 및 DB 금지 서울 뉴시스 이인준 기자 2022년 우리는 다시 한번 바꿔야 한다. 삼성전자 한종희 대표이사 부회장과 경계현 대표이사 사장이 3일 선두 사업은 끊임없는 추격을 받고 있고 도약해야 하는 사업은 멈칫거리고 있다 며 임직원들을 독려했다. 이날 삼성전자의 투 톱 은 임직원을 대상으로 공동 명의의 2022년 신년사 를 통해 우리가 하는 사업의 경쟁은 치열해지고 있다 며 이같이 밝혔다. 한 부회장과 경 사장은 특히 과거의 비즈니스 모델과 전략 경직된 프로세스와 시대의 흐름에 맞지 않는 문화는 과감하게 버려야 한다 며 개인의 창의성이 존중 받고 누구나 가치를 높이는 일에 집중할 수 있는 민첩한 문화로 바꾸어 가자 고 강조했다. 특히 새해 화두로 고객 우선 수용의 문화 ESG 선도 등을 제시했다. 우선 고객을 지향하는 기술의 혁신은 지금의 삼성전자를 있게 한 근간이며 세계 최고의 기술력은 우리가 포기할 수 없는 부분 이라며 이제는 한발 더 나아가 고객이 우리의 가장 중요한 가치가 돼야 하고 최고의 고객 경험 CX 을 전달할 수 있도록 노력해야 한다 고 당부했다. 또 실패를 용인하며 다양한 가치를 수용하는 포용과 존중의 조직 문화가 뿌리내려야 한다 며 제품 조직간 경계를 넘어 임직원 누구나 자유롭게 상상하고 꿈꿀 수 있도록 존중의 언어와 열린 마음으로 소통하는 새로운 문화를 리더부터 변해 함께 만들어 나가자 고 강조했다. 이어 회사가 창출하는 경제적 가치뿐만 아니라 사회적 가치에 대해서도 깊이 고민하고 준법의식을 체질화해 글로벌 기업시민으로서 사회적 책임을 다해야 한다 며 ESG를 선도해 기업의 지속가능성을 강화하자 고 역설했다. 한 부회장과 경 사장은 또 기술 변혁기에 글로벌 1등으로 대전환을 이루었듯이 가치 있는 고객 경험을 통해 사업의 품격을 높여 나가자 며 최고로 존중 받는 임직원 경험을 통해 임직원의 자부심을 회복하자 고 당부했다. 앞으로 10년 20년 후 삼성전자가 어디에 있을 것인가는 지금 이 자리에 서 있는 우리에게 달려 있다. 우리의 더 높은 목표와 이상을 향해 힘차게 나아가자 고 덧붙였다. 또 임직원에게 지난해 팬데믹 장기화로 많은 어려움이 있었다 면서 잠시도 마음을 놓을 수 없는 상황에서 우리는 기술개발에 힘을 쏟고 투자를 늘려 경쟁력을 회복하면서 좋은 성과를 거두었다 며 감사를 표했다. 한편 삼성전자는 이날 오전 수원 삼성 디지털 시티 에서 2022년 시무식을 개최했다. 시무식에는 경계현 대표이사 사장 이정배 메모리사업부장 사장 최시영 파운드리사업부장 사장 전경훈 네트워크사업부장 사장 등 주요 경영진과 임직원 100여 명이 참석했다. 한종희 대표이사 부회장 노태문 MX사업부장 사장 이재승 생활가전사업부장 사장 등 일부 경영진은 CES 2022 해외 출장 일정으로 불참했다. 이재용 삼성전자 부회장은 지난해에 이어 올해 시무식에도 참석하지 않았다. 삼성은 2014년까지 고 故 이건희 삼성 회장 명의의 신년사를 발표한 이후 이듬해부터는 전문경영인이 신년사를 담당하고 있다. 시무식은 화상회의 시스템 등을 통해 전 사업장에 생중계됐다.,https://n.news.naver.com/mnews/article/003/0010925030?sid=101
2022-01-03 22:15:17,economy,아시아경제,신용보증기금 올해 보증총량 80조…확장기조 유지한다,,신용보증기금은 3일 대구 본점에서 2022년 시무식을 개최했다고 밝혔다. 이번 행사는 코로나19 확산 방지를 위해 ‘비대면 화상회의 방식’으로 진행됐다. 임직원과 노동조합 간부 등 200여명이 온라인으로 참석했다. 시무식은 업무유공 직원 시상 이사장 신년사 노동조합 위원장 및 직원대표 청년이사 신년인사 순으로 진행됐다. 윤대희 이사장은 신년사를 통해 올해에는 완전한 경제 정상화를 뒷받침하면서 미래변화에 대비할 것을 주문했다. 이를 위해 보증총량을 80조3000억원으로 설정해 확장적 보증 기조를 유지할 방침이다. 수출기업과 뉴딜분야 등 중점정책부문은 전년 계획 대비 2조원 확대한 50조 5000억원의 보증을 공급한다. ‘디지털 전환으로 변화되는 신보의 미래상’이라는 청사진도 나왔다. 신보는 디지털혁신 전담조직을 설치하고 전문 인력을 확충하는 등 디지털 역량 강화에 총력을 기울인다는 계획이다. 윤대희 신용보증기금 이사장은 “디지털 전환을 위한 끊임없는 혁신과 도전을 통해 미래로 도약하는 디지털 신보를 만들어 나가겠다”며 “데이터와 디지털을 기반으로 고객에게 새로운 가치를 제공하겠다”고 강조했다.,https://n.news.naver.com/mnews/article/277/0005025188?sid=101
2022-01-03 22:08:01,economy,서울경제,자금부장이 1900억 빼돌려...슈퍼개미 행세 1400억 주식 매집도,오스템 상장사 최대 횡령 발생 자기자본 91%·2년치 영업익 달해 잔액증명서 위조 개인계좌로 이체 2조 상장사 3개월간 횡령 사실 몰라 횡령으로 매입 동진쎄미켐도 8%↓,오스템 상장사 최대 횡령 발생 자기자본 91%·2년치 영업익 달해 잔액증명서 위조 개인계좌로 이체 2조 상장사 3개월간 횡령 사실 몰라 횡령으로 매입 동진쎄미켐도 8%↓ 사진 설명 서울경제 치과용 임플란트 국내 1위 업체인 오스템임플란트 048260 에서 직원이 회사 자금 1 880억 원을 빼돌린 대형 횡령 사건이 발생했다. 국내 상장사 중 역대 최대 규모다. 이 직원은 빼돌린 돈 1 880억 원 중 1 400억 원 규모를 주식 투자에 이용했고 약 100억 원에 이르는 손실을 낸 것으로 나타났다. 특히 시가총액이 2조 원을 넘는 회사가 범죄가 발생한 지 석 달이 다돼도록 이를 파악하지 못한 데 대해 내부 시스템에 심각한 문제가 있다는 비판이 줄을 잇고 있다. 오스템임플란트는 3일 회사 자금관리부장 이 모 씨가 1 880억 원을 빼돌린 업무상 횡령 사고가 발생했다고 공시했다. 이는 회사의 자기자본 대비 91.8%에 이르며 지난 2020년 벌어들인 영업이익 981억 원 보다 두 배 많은 수준이다. 국내 상장사 중 역대 최대 규모로 알려진 이번 횡령 사건으로 이날 주식시장에서 주권 매매도 중단됐다. 회사 및 업계 관계자들에 따르면 이 씨는 지난해 10월께 잔액 증명서를 위조해 회사 자금을 개인 은행 및 증권 계좌로 이체했다. 은행이 회사 자금 담당자에게 매달 잔액 증명서를 보내는데 이 씨가 이 서류를 거짓으로 꾸며 속여왔다는 것이다. 하지만 회사는 지난해 연말 결산 내역을 점검하는 과정에서 횡령 사실을 발견했다. 오스템임플란트 관계자는 “이 씨의 상급자가 지난해 연말 관련 내역을 살펴보는 과정에서 횡령 사실을 발견했다”고 말했다. 회사는 지난해 12월 31일 서울 강서경찰서에 이 씨를 고소했다. 개인 계좌로 넘어온 회삿돈은 이 씨가 주식 투자를 하는 데 사용됐다. 이 씨는 지난해 10월 반도체·디스플레이 소재 업체 동진쎄미켐 005290 주식 1 430억 원 지분율 7.62% 어치를 매수했다. 당시 동진쎄미켐과 삼성전자와의 연관성을 언급하는 가짜 뉴스가 퍼져나갔고 때마침 한 개인이 대규모로 매수했다는 사실이 알려지면서 여의도 증권가에서는 ‘파주 슈퍼 개미’로 주목을 받았다. 이후 그는 지난해 11 12월 여섯 차례에 걸쳐 주식 337만 주를 장내 처분했고 이를 통해 1 112억 원을 현금화했다. 다만 이 씨는 투자로 117억 원 규모의 손실을 입은 것으로 추정됐다. 이 씨의 평균 매도 단가 3만 3 025원 는 평균 매수 단가 3만 6 492원 를 밑돈다. 지난해 12월 30일 기준 이 씨는 동진쎄미켐의 지분 55만 주 지분율 1.07% 를 보유하고 있다. 한편 파주 슈퍼 개미와 이 씨는 이름과 생년월일이 동일한 것으로 알려졌다. ‘역대급’ 횡령 사건에 업계 및 시장에서는 충격적이라는 반응이 많다. 막대한 자금이 개인 계좌로 넘어간 지 3개월이 되도록 회사가 모르고 가만히 앉아 있었다는 비판이 거세게 나온다. 여기에 회사 측은 이 씨의 개인 범죄라고 설명하지만 이해하기 어렵다는 의견이 많다. 이에 온라인 커뮤니티 등에는 ‘회사 내부 회계 감독 시스템이 구멍가게 수준도 안 되는 것 아니냐’는 글이 적지 않게 올라오는 상황이다. 하지만 회사 관계자는 “자금 담당자의 특수성을 악용해 이 씨가 단독적으로 범행을 저질렀다”며 “담당 직원은 잔액 증명 시스템을 조정하는 방식으로 범행을 저질렀기 때문에 통제 시스템이 제대로 작동할 수 없었다”고 설명했다. 횡령 사건에 시장의 시선이 집중되고 투자 심리가 냉각되면서 이날 코스닥시장에서 동진쎄미켐은 8.43% 급락 마감했다. 이날 하루 동진쎄미켐의 거래 대금은 4 278억 원으로 국내 종목 중 세 번째로 많았다.,https://n.news.naver.com/mnews/article/011/0004003876?sid=101
2022-01-03 22:01:04,economy,한국일보,소상공인 500만 원 선지급 환영...부채 탕감도 고려해줬으면,차남수 소상공인연합회 정책홍보본부장xa0 소상공인 500만 원 선지급 기조 전환 환영 시간제한 업종만 대상...여행업도 포함돼야 미국 급여보호프로그램처럼 부채탕감 병행해야,차남수 소상공인연합회 정책홍보본부장 소상공인 500만 원 선지급 기조 전환 환영 시간제한 업종만 대상...여행업도 포함돼야 미국 급여보호프로그램처럼 부채탕감 병행해야 소상공인 희망대출 신청이 시작된 3일 오전 서울 종로구 소상공인시장진흥공단 서울중부센터에서 한 고객이 희망대출 상담을 받고 있다. 뉴시스 신종 코로나바이러스 감염증 코로나19 확산 방지를 위한 사회적 거리두기가 길어지면서 연말 연초 장사를 제대로 하지 못한 자영업자들을 위해 정부가 선지급 후정산 방식의 손실보상대책을 내놓은 것에 대해 소상공인들이 환영하면서도 추가 지원이 필요하다고 밝혔다. 자영업자의 영업 제한이 정부 방역조치에 따른 결과이고 이들이 취약계층으로 전락해 막대한 사회적 비용을 들이는 것보다 당장 자영업자 지원에 세금을 투입하는 게 낫다는 논리다. 차남수 소상공인연합회 정책홍보본부장은 3일 KBS라디오 최경영의 최강시사에 출연해 선지금 후정산의 정책기조 전환은 되게 긍정적 이라면서도 손실보상의 대상이라든지 금액은 많이 아쉽고 부족하다 며 이렇게 말했다. 중소벤처기업부의 손실보상 선지급 금융프로그램 은 지난해 3분기 손실보상금 신속보상대상 자영업자 약 70만 개사 중 12월 영업시간 제한 조치를 받은 55만 개사가 대상이다. 선지급 금액은 업체당 500만 원. 지난해 4분기와 올해 1분기 손실보상금으로 추후 실제 손실보상금보다 더 많이 받은 경우 남은 금액은 상환해야 한다. 정부는 이와 별도로 소상공인을 대상으로 1% 초저금리 대출 최대 1 000만 원 도 시행한다. 소상공인들은 우선 지원 대상을 넓혀달라고 요구하고 있다. 차 본부장은 지금 현재는 시간 제한 업종 만 들어가 있다 면서 여행업 같은 실질적으로 피해가 큰 업종은 들어가야 한다 고 주장했다. 6개월에 500만 원이라는 지원금도 한 달에 80만 원꼴로 턱없이 부족하다는 지적이다. 아예 정부 대출금 중 가계 고정금에 들인 비용은 탕감해주는 미국 급여보호프로그램 Paycheck Protect Program·PPP 을 도입하자는 주장도 나왔다. 차 본부장은 사회적 재난이 이들의 자의에 의해 이뤄진 것이 아니라 국가의 방역 활동을 지켜주기 위해서 행정명령을 따른 것 이라며 자영업자 부채 탕감이 외환위기 당시 대기업 부채 탕감 같은 모럴헤저드 도덕적 해이 와 같지 않다 고 설명했다. 무엇보다 자영업자 지원으로 폐업을 막는 것이 사회적 비용 을 아낀다는 주장이다. 차 본부장은 2019년과 비교해 10만 명이 자영업을 접았다. 반면 PPP제도를 통해 미국 소상공인 생존율은 9%에서 22%로 올랐다 고 강조했다. 소상공인이 취약계층으로 빠졌을 때 국가가 책임져야 할 사회적 비용은 천문학적 이고 그 부분을 막기 위해서라도 온 국민이 하나가 돼 서민 경제의 디딤돌 을 지켜야 한다는 주장이다. 차 본부장은 자영업자가 무너지면 우리나라의 미래는 없다 고 덧붙였다.,https://n.news.naver.com/mnews/article/469/0000650611?sid=101
2022-01-03 21:56:49,economy,KBS,강원 대졸자 10명 중 6명만 ‘취업 성공’,,KBS 춘천 앵커 강원도 내 대학 졸업자 10명 가운데 6명만 취업에 성공한다는 통계가 나왔습니다. 해가 갈수록 취업시장의 문턱이 높아지고 있어 걱정입니다. 하초희 기자가 보도합니다. 리포트 대학 도서관입니다. 인터넷 강의에 초시계까지. 다들 취업 준비에 여념이 없습니다. 하지만 해가 갈수록 취업의 문은 점점 더 좁아지고 있습니다. 정민재 취업준비생 졸업하고 7개월 동안 공공기관 준비하면서 공부하고 있습니다. 구인이 별로 이제 뜨지 않아서 지원조차 조금 어렵고. 강원도 내 고등교육기관 대학 이상 졸업자의 취업률은 2년 연속 60%대에 머물고 있습니다. 2020년의 경우 64%로 전국 평균보다 1% 포인트 낮았습니다. 17개 시도 가운데 11등 정도입니다. 학력별 취업률은 대학원 졸업자가 81%로 가장 높고 전문대학 졸업자는 70%로 뒤를 이었습니다. 4년제 대학 졸업자의 취업률은 61%에 그쳤습니다. 대학생 10명 가운데 4명은 실업자로 남는다는 얘기입니다. 가장 큰 원인은 일자리 부족입니다. 경제가 안좋다보니 대기업의 공채가 줄었습니다. 지역에선 양질의 일자리를 찾기 힘듭니다. 김영미 강원대학교 대학일자리센터 컨설턴트 대기업이나 학생들이 선호하는 기업들 같은 경우에 수도권이나 많이 몰려 있고 강원도 지역에는 그렇게 항생들이 선호하는 일자리가 없는 것이…. 대학도 학생도 속이 타들어갑니다. 대학 안에 있는 취업지원센터입니다. 학생들의 취업을 돕기 위해 방학에도 쉬지 않고 연중 내내 운영합니다. 하지만 아직까지 이렇다할 해법을 찾지 못하고 있습니다. KBS 뉴스 하초희입니다.,https://n.news.naver.com/mnews/article/056/0011187959?sid=101
2022-01-03 21:51:49,economy,KBS,미래 동력을 찾아서① 엑스포 유치가 부산을 바꾼다,,KBS 부산 앵커 2022년 새해를 맞아 KBS부산은 오늘부터 부산의 새 성장 동력을 찾기 위한 신년 기획 보도를 마련했습니다. 먼저 2030 월드엑스포 유치가 부산의 미래 모습을 어떻게 바꿔놓을지 이상준 기자가 짚어봤습니다. 리포트 부산은 해운대를 중심으로 성장 속도가 빠른 동부산권에 비해 원도심과 서부산권의 발전이 더뎌 불균형이 심각합니다. 이를 바로잡을 핵심 사업이 원도심의 북항재개발과 서부산권의 가덕신공항 건설입니다. 따로인 것 같은 이 두 사업을 연결하고 추진 속도를 높여주는 게 바로 2030월드엑스포 부산 유치입니다. 엑스포 유치 시 행사가 열릴 예정인 북항재개발 지역은 개발이 가속화되고 2030년 개항 예정인 가덕신공항은 엑스포 개최 전 조기 개항 가능성이 높아집니다. 6개월간 열리는 엑스포에는 세계 190여 개 나라가 참여하고 국내외 방문객만 3천5백만 명에 달할 것으로 보입니다. 박형준 부산시장 엑스포는 일종의 게임 체인저라 할 수가 있습니다. 그래서 부산의 모든 것을 바꾸어 낼 것입니다. 부산이 진정한 세계 선진도시로 도약하는 계기를 만들어 줄 것입니다. 생산유발효과만 43조 원에 달해 올림픽이나 월드컵을 능가하는 부산의 역대 최대 국제 행사입니다. 따라서 인구 감소와 지역경제 위축이라는 지방소멸 의 위기 속에 국가 균형 발전의 한 축을 담당할 것으로 보입니다. 박재율 전국지방분권협의회 공동의장 엑스포 부산 유치는 부산 울산 경남 광역연합 출범과 더불어서 수도권에 대응하는 동남권 발전 축을 형성함으로써 글로벌 경쟁력을 강화하는 계기가 되리라 봅니다. 부산과 모스크바 등 세계 5개 도시가 경쟁 중인 가운데 이들 후보 도시를 알리는 발표회가 지난해 12월에 이어 올해도 두 차례 예정돼 있습니다. 또 올해 9월쯤 박람회기구의 현지 실사가 진행됩니다. 2030월드엑스포 유치는 부산의 미래 모습까지도 바꿀 것으로 기대되는데 개최지는 내년 6월쯤 최종 결정됩니다. KBS 뉴스 이상준입니다.,https://n.news.naver.com/mnews/article/056/0011187952?sid=101
2022-01-03 21:48:06,economy,경향신문,“독과점 플랫폼이 ‘신양극화’ 불러…공정거래 방해에 엄정 대응”,조성욱 공정거래위원장 ‘신년사’,조성욱 공정거래위원장 ‘신년사’ 경향신문 조성욱 공정거래위원장 사진 이 디지털 경제 전환에 따른 잠재적 리스크가 소상공인·자영업자 등 취약계층에게 집중돼 ‘신양극화’ 현상이 고착화되지 않도록 포용적인 시장을 만들어야 한다고 밝혔다. 조 위원장은 3일 발표한 신년사에서 “코로나19가 디지털 경제 전환을 앞당겨 경제 밑단에 있는 소상공인의 사업 현장이 크게 바뀌고 있다”면서 이같이 말했다. 그는 “플랫폼 확산이 소상공인의 사정을 악화시킨다는 우려가 있는 만큼 혁신 성장의 과실을 시장 참여자들이 고루 누릴 수 있도록 공정경제 인프라를 강화하겠다”고 덧붙였다. 특히 조 위원장은 “디지털 경제 특유의 쏠림현상으로 독과점 플랫폼이 출현해 반경쟁적 전략을 구사할 가능성이 높다”며 “플랫폼이 심판과 선수를 겸하는 이중적 지위를 이용해 스스로를 우대하거나 경쟁 플랫폼의 거래를 방해하는 행위에 대해 엄정히 대응할 것”이라고 강조했다. 또 뒷광고와 후기 조작 해지가 어려운 화면 구성과 같은 새로운 형태의 불공정행위가 나타나고 있다며 이런 문제들은 거래의 투명성과 공정성을 높여 해결해야 한다고 밝혔다. 그러면서 이를 위해서는 온라인 플랫폼 공정화법 제정과 전자상거래법 전부개정 등을 통해 입점업체·소비자 보호장치를 마련해야 한다고 말했다. 조 위원장은 디지털 경제에서는 독과점 이슈 입점업체 이슈 소비자 이슈 등 여러 문제가 밀접하게 연계돼 있는 만큼 유기적인 대응체계를 구축하는 동시에 해외 경쟁당국과의 협력도 더욱 강화해야 한다고 언급했다. 아울러 갑과 을이 함께 동행하는 따뜻한 시장 환경을 강화하기 위한 제도가 필요하다고 설명했다. 조 위원장은 “표준계약서 보급 확대 등을 통해 공정거래 협약 가이드라인 등 연성규범과 지방자치단체와의 협업 강화 등 대·중소기업 간 상생·협력을 위한 다양한 해법을 모색해 을이 자생적으로 성장하고 혁신할 수 있는 토양을 다져 나가야 한다”고 말했다. 이어 “중소기업과 소상공인에게 충분한 정보를 제공해 거래조건 개선을 유도하고 하도급 대금 조정 협의 제도의 실효성을 제고하는 등 을의 협상력을 강화하기 위한 제도를 확충해야 한다”고 밝혔다.,https://n.news.naver.com/mnews/article/032/0003120334?sid=101
